x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,book_in_hand,reading
0.3850609064102173,0.3947429656982422,-1.043282389640808,0.396250456571579,0.3370029926300049,-1.016007423400879,0.4029110074043274,0.3367166519165039,-1.0158764123916626,0.4092331826686859,0.3361155390739441,-1.0159879922866821,0.37227192521095276,0.32944202423095703,-1.0458219051361084,0.3595843017101288,0.32296693325042725,-1.0458147525787354,0.34462565183639526,0.31561142206192017,-1.0460197925567627,0.408997118473053,0.3331909775733948,-0.7136618494987488,0.3026800751686096,0.29850977659225464,-0.8460857272148132,0.38603198528289795,0.4404398500919342,-0.9149655103683472,0.3589584231376648,0.43932396173477173,-0.9528578519821167,0.4500616192817688,0.508306622505188,-0.42458826303482056,0.18877872824668884,0.4951076805591583,-0.6495134234428406,0.5613108277320862,0.7525768876075745,-0.33363160490989685,0.002480119466781616,0.7421525120735168,-0.687711775302887,0.48039692640304565,0.9808652997016907,-0.5687662959098816,-0.10781564563512802,0.9636339545249939,-0.8440237045288086,0.45691031217575073,1.1076263189315796,-0.6291055083274841,-0.1396740972995758,1.0252714157104492,-0.9110363721847534,0.421872615814209,1.0755879878997803,-0.6718494296073914,-0.11656639724969864,1.036091685295105,-0.9766448140144348,0.4482254087924957,1.0085270404815674,-0.5892320871353149,-0.09918391704559326,1.029052972793579,-0.8739618062973022,0.3736710846424103,1.0729418992996216,0.09410826861858368,0.2077726125717163,1.1694549322128296,-0.0927637591958046,0.38916856050491333,1.6809420585632324,0.3823074698448181,0.24009740352630615,1.700061321258545,0.01580948196351528,0.3858955502510071,2.1361494064331055,0.8819134831428528,0.23806461691856384,2.158982992172241,0.33240053057670593,0.37654605507850647,2.206148624420166,0.917013943195343,0.22295184433460236,2.2226223945617676,0.3554190695285797,0.40966740250587463,2.305172920227051,0.6440784931182861,0.28510332107543945,2.323047161102295,-0.000507690361700952,0,0
0.3899343013763428,0.39482882618904114,-0.9620614051818848,0.40133601427078247,0.33848699927330017,-0.9270794987678528,0.40835314989089966,0.3384673595428467,-0.9268475770950317,0.4150143563747406,0.33811771869659424,-0.9270132184028625,0.37490326166152954,0.32994720339775085,-0.9586336016654968,0.36196380853652954,0.323217511177063,-0.9585024118423462,0.3473772406578064,0.31565365195274353,-0.9586726427078247,0.4122200608253479,0.3345436751842499,-0.6104527711868286,0.30713286995887756,0.29856041073799133,-0.7541255354881287,0.3896246552467346,0.44110411405563354,-0.8329346776008606,0.3617139160633087,0.4393610656261444,-0.8737727403640747,0.45139485597610474,0.5183173418045044,-0.3714255690574646,0.1888357251882553,0.5079120397567749,-0.5776447057723999,0.5594987273216248,0.7722972631454468,-0.25534385442733765,0.0040624188259243965,0.7479310631752014,-0.6778037548065186,0.48028549551963806,0.9829065799713135,-0.43108803033828735,-0.0922500416636467,0.9740651249885559,-0.9044370651245117,0.4591187834739685,1.0883734226226807,-0.4796357750892639,-0.1191258653998375,1.0460485219955444,-0.9735749363899231,0.4372602105140686,1.0650943517684937,-0.5125237703323364,-0.08917339146137238,1.0503320693969727,-1.0273445844650269,0.4485146999359131,1.0088385343551636,-0.4474800229072571,-0.07573945820331573,1.0401631593704224,-0.9314190149307251,0.3781278729438782,1.1589232683181763,0.05842547491192818,0.20858311653137207,1.2017688751220703,-0.05666223168373108,0.38981562852859497,1.7407560348510742,0.2461823672056198,0.23474052548408508,1.756581425666809,0.06533385068178177,0.3861970901489258,2.222600221633911,0.7193238139152527,0.23510544002056122,2.2340683937072754,0.38997048139572144,0.37848666310310364,2.295281410217285,0.749294638633728,0.22073788940906525,2.2997336387634277,0.412663072347641,0.40123456716537476,2.3783814907073975,0.43731313943862915,0.279857337474823,2.3942952156066895,0.024484213441610336,0,0
0.3910905420780182,0.3952763080596924,-0.9147422909736633,0.40240222215652466,0.3388073146343231,-0.8730282783508301,0.40971049666404724,0.33891233801841736,-0.8728622198104858,0.41645321249961853,0.3387140929698944,-0.8730023503303528,0.37518763542175293,0.3300676941871643,-0.9070628881454468,0.3622951805591583,0.3233662247657776,-0.9069536924362183,0.3476199209690094,0.3157738447189331,-0.9071313738822937,0.4124963879585266,0.3364061713218689,-0.5468448400497437,0.30797189474105835,0.29970788955688477,-0.7006086111068726,0.39084580540657043,0.4430718719959259,-0.7842673063278198,0.3629983067512512,0.440066397190094,-0.8279793858528137,0.451469749212265,0.5300593376159668,-0.3245007395744324,0.1890275925397873,0.5189369916915894,-0.5148752927780151,0.5594618916511536,0.7752310037612915,-0.26079660654067993,0.00027461786521598697,0.7509649395942688,-0.5316383838653564,0.4815259873867035,0.9828011989593506,-0.44318991899490356,-0.08715300261974335,0.9917692542076111,-0.7066751718521118,0.4620790481567383,1.07753324508667,-0.5313324332237244,-0.10756389051675797,1.0748215913772583,-0.768843412399292,0.4377560615539551,1.0758843421936035,-0.5375674962997437,-0.07616378366947174,1.07817804813385,-0.8236098289489746,0.4490915834903717,1.0077636241912842,-0.46514296531677246,-0.06695996224880219,1.0617152452468872,-0.7321168184280396,0.37802261114120483,1.19638192653656,0.048860058188438416,0.20739150047302246,1.2266991138458252,-0.04678681492805481,0.3891546428203583,1.7812201976776123,0.18541306257247925,0.22823326289653778,1.7896277904510498,0.026759013533592224,0.38453200459480286,2.2705955505371094,0.630050539970398,0.2284412682056427,2.278120994567871,0.3151349127292633,0.3777681291103363,2.3468384742736816,0.6555386185646057,0.21374166011810303,2.3491077423095703,0.3316193222999573,0.39303216338157654,2.426267147064209,0.32738056778907776,0.27338284254074097,2.437936782836914,-0.08315039426088333,0,0
0.39386600255966187,0.39130330085754395,-0.8111222982406616,0.4054231643676758,0.3312743902206421,-0.7695533037185669,0.41297823190689087,0.33090513944625854,-0.7694059610366821,0.4201272130012512,0.33021238446235657,-0.7696500420570374,0.37719017267227173,0.32318753004074097,-0.803758978843689,0.36428990960121155,0.3167787492275238,-0.8035795092582703,0.3499268591403961,0.309835284948349,-0.8036950826644897,0.4150589108467102,0.33006250858306885,-0.45581430196762085,0.3100419044494629,0.2977727949619293,-0.6097705364227295,0.3941284418106079,0.4396355152130127,-0.6865249872207642,0.3658078610897064,0.43652015924453735,-0.7301505208015442,0.4545353055000305,0.5335829257965088,-0.2518201768398285,0.18914005160331726,0.5188483595848083,-0.47648507356643677,0.5595403909683228,0.7887362241744995,-0.2301197052001953,-0.0003006871265824884,0.7499901056289673,-0.559786856174469,0.48134931921958923,0.994800329208374,-0.48513054847717285,-0.0976627990603447,0.986722469329834,-0.7658563852310181,0.46293529868125916,1.0779560804367065,-0.5536946654319763,-0.1278838813304901,1.064933180809021,-0.8302003145217896,0.43825024366378784,1.0911152362823486,-0.5831207036972046,-0.091728076338768,1.0777249336242676,-0.8901494145393372,0.4491073489189148,1.0167653560638428,-0.506837010383606,-0.08023414760828018,1.0605050325393677,-0.7933272123336792,0.38076040148735046,1.2008209228515625,0.05639796331524849,0.2091865837574005,1.2292979955673218,-0.05448111891746521,0.3881163001060486,1.786255955696106,0.20502781867980957,0.22666244208812714,1.7885714769363403,-0.04284211993217468,0.38277584314346313,2.2833425998687744,0.6075654625892639,0.22586309909820557,2.2860097885131836,0.2123182713985443,0.3764874339103699,2.3599395751953125,0.6287325620651245,0.21143189072608948,2.3568124771118164,0.22545111179351807,0.3894701898097992,2.4439923763275146,0.3103398084640503,0.26767855882644653,2.4492292404174805,-0.17997975647449493,0,0
0.39444664120674133,0.3913421928882599,-0.8509076833724976,0.4062011241912842,0.33134758472442627,-0.8106616139411926,0.413853257894516,0.3309558033943176,-0.8105503916740417,0.42112430930137634,0.33024564385414124,-0.810778021812439,0.3777455687522888,0.3232077360153198,-0.8445264101028442,0.3648960292339325,0.31674233078956604,-0.8443848490715027,0.35058915615081787,0.30971559882164,-0.8445588946342468,0.41620224714279175,0.32950684428215027,-0.4955848157405853,0.31079092621803284,0.29773539304733276,-0.6490946412086487,0.3950325846672058,0.43955057859420776,-0.724949061870575,0.36624765396118164,0.4363475441932678,-0.7686840295791626,0.4554823935031891,0.5338849425315857,-0.27838677167892456,0.18942178785800934,0.5180312395095825,-0.5134056806564331,0.560100793838501,0.7894631028175354,-0.20956146717071533,-0.001730961725115776,0.7498781085014343,-0.6445962190628052,0.48134270310401917,0.9947429299354553,-0.3862222731113434,-0.11207596212625504,0.9819667339324951,-0.9624174237251282,0.46373215317726135,1.0796973705291748,-0.43067893385887146,-0.15025492012500763,1.0566833019256592,-1.051048755645752,0.4422678053379059,1.0746548175811768,-0.46804991364479065,-0.11207791417837143,1.0742230415344238,-1.0975967645645142,0.44910964369773865,1.0181158781051636,-0.40623992681503296,-0.09607540816068649,1.0585180521011353,-0.9910362362861633,0.3826477825641632,1.2018795013427734,0.05919776111841202,0.2107718288898468,1.2326620817184448,-0.05724256485700607,0.38950079679489136,1.7902120351791382,0.20100967586040497,0.22723443806171417,1.789685606956482,-0.09089933335781097,0.3848695158958435,2.2921879291534424,0.6008487939834595,0.2266494333744049,2.2887048721313477,0.17165528237819672,0.37911075353622437,2.3683533668518066,0.6208932399749756,0.21280953288078308,2.3591468334198,0.18653413653373718,0.3907482922077179,2.454894781112671,0.2944211959838867,0.26878777146339417,2.451141595840454,-0.22416332364082336,0,0
0.3971439003944397,0.39338943362236023,-0.8119756579399109,0.40806326270103455,0.33415359258651733,-0.7763636708259583,0.41552847623825073,0.33408471941947937,-0.7762695550918579,0.4226861894130707,0.333631306886673,-0.7765899896621704,0.3795531094074249,0.3254048228263855,-0.812798798084259,0.3665662109851837,0.31897062063217163,-0.8126910328865051,0.3524148464202881,0.31201881170272827,-0.8128443956375122,0.41725435853004456,0.33165380358695984,-0.47769874334335327,0.3122435212135315,0.3000487983226776,-0.6426652669906616,0.39713016152381897,0.44227468967437744,-0.6908738613128662,0.3679601550102234,0.4382013976573944,-0.7378584146499634,0.45622768998146057,0.5354273915290833,-0.27055850625038147,0.1907254159450531,0.5180174112319946,-0.5069883465766907,0.560455858707428,0.7885368466377258,-0.16870734095573425,0.0014148675836622715,0.7478377223014832,-0.6289917230606079,0.4811328947544098,0.9961100220680237,-0.3058421313762665,-0.11175749450922012,0.9876770973205566,-0.9096579551696777,0.46299266815185547,1.0812071561813354,-0.34553250670433044,-0.14835141599178314,1.065652847290039,-0.9867479205131531,0.44139042496681213,1.0726749897003174,-0.37994202971458435,-0.11139380931854248,1.0851114988327026,-1.0461822748184204,0.4476888179779053,1.022918462753296,-0.3228691518306732,-0.09524381905794144,1.0689948797225952,-0.9395281672477722,0.38622304797172546,1.2074388265609741,0.050330232828855515,0.21310237050056458,1.2330989837646484,-0.048435840755701065,0.38890787959098816,1.7945725917816162,0.18190929293632507,0.2266978770494461,1.794205904006958,-0.08276794850826263,0.3840886950492859,2.2935831546783447,0.5778080224990845,0.22614863514900208,2.291227340698242,0.2219463288784027,0.37872323393821716,2.368494987487793,0.6000176668167114,0.21262863278388977,2.3604228496551514,0.23734474182128906,0.3865624964237213,2.455455780029297,0.2921932339668274,0.26608309149742126,2.456101655960083,-0.15227577090263367,0,0
0.4003482758998871,0.3954676389694214,-0.8549315333366394,0.4113962650299072,0.3369525671005249,-0.8182058334350586,0.4186287522315979,0.3372502326965332,-0.8181298971176147,0.425616979598999,0.33711832761764526,-0.8184763193130493,0.38226842880249023,0.327046275138855,-0.8521676063537598,0.3688502907752991,0.3203383684158325,-0.852059543132782,0.3546706736087799,0.3132510185241699,-0.85223388671875,0.41909560561180115,0.33461272716522217,-0.5089519023895264,0.31363528966903687,0.3013136684894562,-0.662725567817688,0.39902421832084656,0.44494038820266724,-0.7297918796539307,0.36955517530441284,0.4400075674057007,-0.7733868360519409,0.4563968777656555,0.5366865992546082,-0.29275867342948914,0.19097211956977844,0.5185970067977905,-0.4982120096683502,0.5618988871574402,0.7874424457550049,-0.19270171225070953,0.003472082782536745,0.7459861636161804,-0.5481075644493103,0.4814295172691345,0.9958462119102478,-0.3651908040046692,-0.10600507259368896,0.9913745522499084,-0.743274986743927,0.46492332220077515,1.0825029611587524,-0.4151516556739807,-0.13957151770591736,1.0707131624221802,-0.8064571619033813,0.44175925850868225,1.0681952238082886,-0.44918742775917053,-0.10384442657232285,1.0895874500274658,-0.8645572662353516,0.4475923180580139,1.0230129957199097,-0.38295578956604004,-0.08940760046243668,1.0739353895187378,-0.7708442211151123,0.3858814835548401,1.2061365842819214,0.03553818166255951,0.21265475451946259,1.230381965637207,-0.033747851848602295,0.3821337819099426,1.7983052730560303,0.17997300624847412,0.21622033417224884,1.7955201864242554,0.03333211690187454,0.3735310435295105,2.2958128452301025,0.6120580434799194,0.21517188847064972,2.289175033569336,0.32777100801467896,0.36919400095939636,2.3699772357940674,0.6379115581512451,0.2029687464237213,2.356309652328491,0.3453373610973358,0.3681739866733551,2.454683542251587,0.32103681564331055,0.2517732083797455,2.456498622894287,-0.05154787749052048,0,0
0.40173229575157166,0.3960392475128174,-0.8654071688652039,0.41325587034225464,0.3372415006160736,-0.826897144317627,0.42051440477371216,0.3375605344772339,-0.826821506023407,0.4275490343570709,0.3374411165714264,-0.8271852731704712,0.38373851776123047,0.3273106515407562,-0.8624038696289062,0.3701995313167572,0.3205702602863312,-0.8622859716415405,0.3560754656791687,0.3134344518184662,-0.8624537587165833,0.4204994738101959,0.3347470760345459,-0.5081763863563538,0.31467849016189575,0.30130866169929504,-0.6695982217788696,0.4002011716365814,0.44570669531822205,-0.7370395660400391,0.3704666793346405,0.44030219316482544,-0.7824944853782654,0.45655742287635803,0.536853015422821,-0.2825387716293335,0.19105905294418335,0.5183144211769104,-0.5052886009216309,0.5630410313606262,0.7869941592216492,-0.16931667923927307,0.0037073835264891386,0.746215283870697,-0.5675873160362244,0.4809570908546448,0.9960334897041321,-0.344534307718277,-0.10440317541360855,1.000978708267212,-0.7799075245857239,0.4643286168575287,1.083012342453003,-0.3937735855579376,-0.13839900493621826,1.082568883895874,-0.8481189012527466,0.4412461221218109,1.067213535308838,-0.4291257858276367,-0.10269264876842499,1.1047238111495972,-0.9047446250915527,0.4465269148349762,1.0239289999008179,-0.362731397151947,-0.0881035104393959,1.0880897045135498,-0.8075027465820312,0.38590437173843384,1.2020387649536133,0.038497183471918106,0.2127954065799713,1.230804681777954,-0.03675181791186333,0.38216090202331543,1.802162528038025,0.19559285044670105,0.2168227881193161,1.800283432006836,0.04436231404542923,0.37407660484313965,2.301892042160034,0.6380307078361511,0.21620376408100128,2.297196388244629,0.3384689688682556,0.3694937825202942,2.376945734024048,0.6647090315818787,0.2036423683166504,2.3648555278778076,0.3564015030860901,0.3716089725494385,2.461810350418091,0.34581464529037476,0.25450077652931213,2.466810703277588,-0.04463566094636917,0,0
0.40591293573379517,0.3998532295227051,-0.7721890211105347,0.416757196187973,0.3415243923664093,-0.7391149997711182,0.42359352111816406,0.3416644036769867,-0.7389968633651733,0.4304676651954651,0.34134334325790405,-0.7393935918807983,0.3874667286872864,0.33185845613479614,-0.7780768275260925,0.37354224920272827,0.3247532844543457,-0.7779424786567688,0.35915178060531616,0.31715628504753113,-0.7780764698982239,0.42148810625076294,0.3378095328807831,-0.44888386130332947,0.31660085916519165,0.3038383424282074,-0.6255167126655579,0.40275296568870544,0.45107510685920715,-0.6534978151321411,0.3733281195163727,0.4449336528778076,-0.703593373298645,0.4573063254356384,0.5389434695243835,-0.2472137212753296,0.19097578525543213,0.5207242369651794,-0.4871061444282532,0.5637366771697998,0.7872886061668396,-0.12526622414588928,0.003929282538592815,0.7461941242218018,-0.5481035113334656,0.4810250401496887,0.9992635846138,-0.2693786025047302,-0.09946863353252411,1.0070805549621582,-0.7528452277183533,0.4651171565055847,1.085181474685669,-0.3114836812019348,-0.1331574022769928,1.0898265838623047,-0.8195670247077942,0.4417208135128021,1.0671851634979248,-0.3482322096824646,-0.09630585461854935,1.1134891510009766,-0.8694199323654175,0.44653382897377014,1.0259482860565186,-0.28788435459136963,-0.08213663846254349,1.095837950706482,-0.778150200843811,0.38664141297340393,1.2109214067459106,0.03777002543210983,0.2121880054473877,1.2391250133514404,-0.03583862632513046,0.37763887643814087,1.8214035034179688,0.14352691173553467,0.21366898715496063,1.8199816942214966,0.039359502494335175,0.36853665113449097,2.328781843185425,0.5330524444580078,0.21118514239788055,2.3250694274902344,0.2619193494319916,0.3633066415786743,2.4051425457000732,0.555129885673523,0.19708386063575745,2.3944246768951416,0.27160826325416565,0.3692227005958557,2.4839253425598145,0.25190088152885437,0.25070810317993164,2.4915294647216797,-0.11541475355625153,0,0
0.4070959687232971,0.40238329768180847,-0.664292573928833,0.41839250922203064,0.343925416469574,-0.6297544836997986,0.4252753257751465,0.3442436456680298,-0.62968909740448,0.4322519898414612,0.34409812092781067,-0.6299993395805359,0.38871046900749207,0.3337056040763855,-0.669376790523529,0.3745589256286621,0.32631397247314453,-0.6692584156990051,0.359982430934906,0.31844237446784973,-0.6693901419639587,0.42234745621681213,0.3405700922012329,-0.3564983010292053,0.317348837852478,0.3049401044845581,-0.535072386264801,0.4038701057434082,0.4552823007106781,-0.5538152456283569,0.3741866946220398,0.4479500949382782,-0.6041917204856873,0.4575718939304352,0.5419087409973145,-0.16867892444133759,0.1907718926668167,0.5274752974510193,-0.43917712569236755,0.5637317299842834,0.7869387865066528,-0.05422202870249748,0.0028303435537964106,0.7508482933044434,-0.5268200039863586,0.48182621598243713,0.9991593360900879,-0.19344046711921692,-0.10284290462732315,1.0355639457702637,-0.7222023606300354,0.46824344992637634,1.085854172706604,-0.23350021243095398,-0.13829405605793,1.119117021560669,-0.7900910377502441,0.4444170594215393,1.1011265516281128,-0.2757977843284607,-0.09976956248283386,1.1409066915512085,-0.8356949090957642,0.4491627812385559,1.0257728099822998,-0.21488496661186218,-0.08432094007730484,1.123022198677063,-0.7462230324745178,0.38912898302078247,1.2174345254898071,0.05537555366754532,0.21483373641967773,1.2541406154632568,-0.053417690098285675,0.37903085350990295,1.8233942985534668,0.15704892575740814,0.21915805339813232,1.8322536945343018,-0.03139553219079971,0.37171193957328796,2.332256555557251,0.5214154720306396,0.2168239802122116,2.3409032821655273,0.16608500480651855,0.364729106426239,2.4097025394439697,0.5404385328292847,0.1994330883026123,2.412414789199829,0.17346593737602234,0.38816481828689575,2.488729238510132,0.25577878952026367,0.2624287009239197,2.5024564266204834,-0.19629809260368347,0,0
